"csquares","Ecoregion","EEZ","area_sqkm","long","lat","Depth","Dominant_MSFD"
"1502:381:498:4","Baltic Sea","Estonia",16.0177076694107,21.875,58.975,59.9325709533691,"Circalittoral rock and biogenic reef"
"1502:381:499:3","Baltic Sea","Estonia",16.0177076694107,21.925,58.975,49.2849523925781,"Circalittoral mud"
"1502:381:499:4","Baltic Sea","Estonia",16.0177076694107,21.975,58.975,14.6309916687012,"Infralittoral mud"
"1502:382:390:3","Baltic Sea","Estonia",16.0177076694107,22.025,58.975,15.8034897994995,"Infralittoral mixed sediment"
"1502:382:390:4","Baltic Sea","Estonia",16.0177076694107,22.075,58.975,19.0664065551758,"Infralittoral mixed sediment"
"1502:382:391:3","Baltic Sea","Estonia",16.0177076694107,22.125,58.975,15.2768086624146,"Infralittoral sand"
"1502:382:391:4","Baltic Sea","Estonia",16.0177076694107,22.175,58.975,14.8687368011475,"Infralittoral sand"
"1502:382:392:3","Baltic Sea","Estonia",16.0177076694107,22.225,58.975,15.5721056747437,"Infralittoral sand"
"1502:382:392:4","Baltic Sea","Estonia",16.0177076694107,22.275,58.975,16.1997352981567,"Infralittoral sand"
"1502:382:393:3","Baltic Sea","Estonia",16.0177076694107,22.325,58.975,11.956774597168,"Infralittoral sand"
"1502:382:393:4","Baltic Sea","Estonia",16.0177076694107,22.375,58.975,5.5803439950943,"Infralittoral mixed sediment"
"1502:382:394:3","Baltic Sea","Estonia",16.0177076694107,22.425,58.975,3.8277502755324,"Infralittoral mixed sediment"
"1502:382:499:4","Baltic Sea","Estonia",16.0177076694107,22.975,58.975,2.75535230921662,"Infralittoral coarse sediment"
"1502:383:390:3","Baltic Sea","Estonia",16.0177076694107,23.025,58.975,2.66293266881257,"Infralittoral mud or Infralittoral sand"
"1502:383:390:4","Baltic Sea","Estonia",16.0177076694107,23.075,58.975,8.0617177772522,"Infralittoral mud or Infralittoral sand"
"1502:383:391:3","Baltic Sea","Estonia",16.0177076694107,23.125,58.975,8.07181394100189,"Infralittoral mud or Infralittoral sand"
"1502:383:393:4","Baltic Sea","Estonia",16.0177076694107,23.375,58.975,0.504774315489663,"Infralittoral sand"
"1502:383:394:3","Baltic Sea","Estonia",16.0177076694107,23.425,58.975,2.59116180565046,"Infralittoral sand"
"1502:383:394:4","Baltic Sea","Estonia",16.0177076694107,23.475,58.975,0.912950256041118,"Infralittoral sand"
"1502:383:495:3","Baltic Sea","Estonia",16.0177076694107,23.525,58.975,1.34400075674057,"Infralittoral mud or Infralittoral sand"
"1501:487:496:1","Baltic Sea","Sweden",16.0407755841675,17.625,58.925,4.02026248703312,"Circalittoral mud"
"1501:487:497:1","Baltic Sea","Sweden",16.0407755841675,17.725,58.925,20.5256099229058,"Circalittoral mud"
"1501:487:499:2","Baltic Sea","Sweden",16.0407755841675,17.975,58.925,2.66120369071747,"Circalittoral mud"
"1501:488:390:1","Baltic Sea","Sweden",16.0407755841675,18.025,58.925,0.189796966314316,"Circalittoral rock and biogenic reef"
"1501:488:390:2","Baltic Sea","Sweden",16.0407755841675,18.075,58.925,3.35086797569125,"Circalittoral rock and biogenic reef"
"1501:488:391:1","Baltic Sea","Sweden",16.0407755841675,18.125,58.925,26.2511595988274,"Circalittoral mud"
"1501:488:393:1","Baltic Sea","Sweden",16.0407755841675,18.325,58.925,0.725684466824894,"Circalittoral rock and biogenic reef"
"1501:488:393:2","Baltic Sea","Sweden",16.0407755841675,18.375,58.925,40.4053195571899,"Circalittoral rock and biogenic reef"
"1501:488:394:1","Baltic Sea","Sweden",16.0407755841675,18.425,58.925,39.0174424743652,"Circalittoral rock and biogenic reef"
"1501:488:394:2","Baltic Sea","Sweden",16.0407755841675,18.475,58.925,60.8099548339844,"Circalittoral mud"
"1501:488:495:1","Baltic Sea","Sweden",16.0407755841675,18.525,58.925,31.0358801651001,"Circalittoral mixed sediment"
"1501:488:495:2","Baltic Sea","Sweden",16.0407755841675,18.575,58.925,17.4271304437146,"Circalittoral mixed sediment"
"1501:488:496:1","Baltic Sea","Sweden",16.0407755841675,18.625,58.925,38.117437210083,"Circalittoral mixed sediment"
"1501:488:496:2","Baltic Sea","Sweden",16.0407755841675,18.675,58.925,44.4051216125488,"Circalittoral mixed sediment"
"1501:488:497:1","Baltic Sea","Sweden",16.0407755841675,18.725,58.925,42.8796311950684,"Circalittoral mixed sediment"
"1501:488:497:2","Baltic Sea","Sweden",16.0407755841675,18.775,58.925,67.2387174987793,"Circalittoral mud"
"1501:488:498:1","Baltic Sea","Sweden",16.0407755841675,18.825,58.925,74.1077087402344,"Circalittoral mud"
"1501:488:498:2","Baltic Sea","Sweden",16.0407755841675,18.875,58.925,69.8166220092773,"Circalittoral mixed sediment"
"1501:488:499:1","Baltic Sea","Sweden",16.0407755841675,18.925,58.925,73.5325415039062,"Offshore circalittoral mixed sediment"
"1501:488:499:2","Baltic Sea","Sweden",16.0407755841675,18.975,58.925,75.6394802856445,"Offshore circalittoral mixed sediment"
"1501:489:390:1","Baltic Sea","Sweden",16.0407755841675,19.025,58.925,90.5904318237305,"Offshore circalittoral mixed sediment"
"1501:489:390:2","Baltic Sea","Sweden",16.0407755841675,19.075,58.925,99.3810604858398,"Offshore circalittoral mixed sediment"
"1501:489:391:1","Baltic Sea","Sweden",16.0407755841675,19.125,58.925,104.479463806152,"Offshore circalittoral mixed sediment"
"1501:489:391:2","Baltic Sea","Sweden",16.0407755841675,19.175,58.925,96.3857919311523,"Offshore circalittoral mixed sediment"
"1501:489:392:1","Baltic Sea","Sweden",16.0407755841675,19.225,58.925,107.643311767578,"Offshore circalittoral mixed sediment"
"1501:489:392:2","Baltic Sea","Sweden",16.0407755841675,19.275,58.925,107.481118164063,"Offshore circalittoral mixed sediment"
"1501:489:393:1","Baltic Sea","Sweden",16.0407755841675,19.325,58.925,110.76733001709,"Offshore circalittoral mixed sediment"
"1501:489:393:2","Baltic Sea","Sweden",16.0407755841675,19.375,58.925,122.369242248535,"Offshore circalittoral mud"
"1501:489:394:1","Baltic Sea","Sweden",16.0407755841675,19.425,58.925,122.409087219238,"Offshore circalittoral mixed sediment"
"1501:489:394:2","Baltic Sea","Sweden",16.0407755841675,19.475,58.925,121.879610900879,"Offshore circalittoral mud or Offshore circalittoral sand"
"1501:489:495:1","Baltic Sea","Sweden",16.0407755841675,19.525,58.925,126.192021789551,"Offshore circalittoral mud or Offshore circalittoral sand"
"1501:489:495:2","Baltic Sea","Sweden",16.0407755841675,19.575,58.925,134.566350402832,"Offshore circalittoral mud or Offshore circalittoral sand"
"1501:489:496:1","Baltic Sea","Sweden",16.0407755841675,19.625,58.925,109.373057861328,"Offshore circalittoral mud or Offshore circalittoral sand"
"1501:489:496:2","Baltic Sea","Sweden",16.0407755841675,19.675,58.925,102.834727478027,"Offshore circalittoral mud or Offshore circalittoral sand"
"1501:489:497:1","Baltic Sea","Sweden",16.0407755841675,19.725,58.925,118.47862487793,"Offshore circalittoral mixed sediment"
"1501:489:497:2","Baltic Sea","Sweden",16.0407755841675,19.775,58.925,125.839881896973,"Offshore circalittoral mixed sediment"
"1501:489:498:1","Baltic Sea","Sweden",16.0407755841675,19.825,58.925,118.38889251709,"Offshore circalittoral mixed sediment"
"1501:489:498:2","Baltic Sea","Sweden",16.0407755841675,19.875,58.925,109.959190368652,"Offshore circalittoral mixed sediment"
"1501:489:499:1","Baltic Sea","Sweden",16.0407755841675,19.925,58.925,119.522053833008,"Offshore circalittoral mud or Offshore circalittoral sand"
"1501:489:499:2","Baltic Sea","Sweden",16.0407755841675,19.975,58.925,165.43139831543,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:390:1","Baltic Sea","Sweden",16.0407755841675,20.025,58.925,159.753834228516,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:390:2","Baltic Sea","Sweden",16.0407755841675,20.075,58.925,144.401754150391,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:391:1","Baltic Sea","Sweden",16.0407755841675,20.125,58.925,154.103745727539,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:391:2","Baltic Sea","Sweden",16.0407755841675,20.175,58.925,155.152952880859,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:392:1","Baltic Sea","Sweden",16.0407755841675,20.225,58.925,151.667421875,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:392:2","Baltic Sea","Sweden",16.0407755841675,20.275,58.925,173.593475341797,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:393:1","Baltic Sea","Sweden",16.0407755841675,20.325,58.925,168.572953491211,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:393:2","Baltic Sea","Sweden",16.0407755841675,20.375,58.925,154.154608764648,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:394:1","Baltic Sea","Finland",16.0407755841675,20.425,58.925,145.255713500977,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:394:2","Baltic Sea","Finland",16.0407755841675,20.475,58.925,141.617846069336,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:495:1","Baltic Sea","Finland",16.0407755841675,20.525,58.925,151.647258300781,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:495:2","Baltic Sea","Estonia",16.0407755841675,20.575,58.925,154.659531860352,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:496:1","Baltic Sea","Estonia",16.0407755841675,20.625,58.925,161.43056640625,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:496:2","Baltic Sea","Estonia",16.0407755841675,20.675,58.925,156.003146362305,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:497:1","Baltic Sea","Estonia",16.0407755841675,20.725,58.925,178.827069091797,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:497:2","Baltic Sea","Estonia",16.0407755841675,20.775,58.925,171.235153198242,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:498:1","Baltic Sea","Estonia",16.0407755841675,20.825,58.925,159.248264160156,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:498:2","Baltic Sea","Estonia",16.0407755841675,20.875,58.925,152.661802368164,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:499:1","Baltic Sea","Estonia",16.0407755841675,20.925,58.925,126.613411560059,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:380:499:2","Baltic Sea","Estonia",16.0407755841675,20.975,58.925,147.292177124023,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:381:390:1","Baltic Sea","Estonia",16.0407755841675,21.025,58.925,161.30256652832,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:381:390:2","Baltic Sea","Estonia",16.0407755841675,21.075,58.925,127.253362731934,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:381:391:1","Baltic Sea","Estonia",16.0407755841675,21.125,58.925,118.731756896973,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:381:391:2","Baltic Sea","Estonia",16.0407755841675,21.175,58.925,67.9167123413086,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:381:392:1","Baltic Sea","Estonia",16.0407755841675,21.225,58.925,68.3190676879883,"Offshore circalittoral mixed sediment"
"1502:381:392:2","Baltic Sea","Estonia",16.0407755841675,21.275,58.925,85.185732421875,"Offshore circalittoral mixed sediment"
"1502:381:393:1","Baltic Sea","Estonia",16.0407755841675,21.325,58.925,93.8662503051758,"Offshore circalittoral mud or Offshore circalittoral sand"
"1502:381:393:2","Baltic Sea","Estonia",16.0407755841675,21.375,58.925,102.202889404297,"Circalittoral mud or Circalittoral sand"
"1502:381:394:1","Baltic Sea","Estonia",16.0407755841675,21.425,58.925,61.6500622558594,"Circalittoral mixed sediment"
"1502:381:394:2","Baltic Sea","Estonia",16.0407755841675,21.475,58.925,49.002262878418,"Circalittoral mixed sediment"
"1502:381:495:1","Baltic Sea","Estonia",16.0407755841675,21.525,58.925,45.6186061096191,"Circalittoral mud or Circalittoral sand"
"1502:381:495:2","Baltic Sea","Estonia",16.0407755841675,21.575,58.925,85.9960607910156,"Circalittoral mud or Circalittoral sand"
"1502:381:496:1","Baltic Sea","Estonia",16.0407755841675,21.625,58.925,86.515634765625,"Circalittoral mud or Circalittoral sand"
"1502:381:496:2","Baltic Sea","Estonia",16.0407755841675,21.675,58.925,63.7168707275391,"Circalittoral mud"
"1502:381:497:1","Baltic Sea","Estonia",16.0407755841675,21.725,58.925,47.4843029785156,"Circalittoral mud"
"1502:381:497:2","Baltic Sea","Estonia",16.0407755841675,21.775,58.925,31.6598797607422,"Circalittoral mud"
"1502:381:498:1","Baltic Sea","Estonia",16.0407755841675,21.825,58.925,34.1393850708008,"Infralittoral mud"
"1502:381:498:2","Baltic Sea","Estonia",16.0407755841675,21.875,58.925,47.5022518157959,"Circalittoral mud"
"1502:381:499:1","Baltic Sea","Estonia",16.0407755841675,21.925,58.925,29.7035930633545,"Infralittoral mixed sediment"
"1502:381:499:2","Baltic Sea","Estonia",16.0407755841675,21.975,58.925,20.2183740234375,"Infralittoral mixed sediment"
"1502:382:390:1","Baltic Sea","Estonia",16.0407755841675,22.025,58.925,17.7533791351318,"Infralittoral mixed sediment"
"1502:383:390:2","Baltic Sea","Estonia",16.0407755841675,23.075,58.925,4.47481030464172,"Infralittoral coarse sediment"
"1502:383:391:1","Baltic Sea","Estonia",16.0407755841675,23.125,58.925,6.79115877151489,"Infralittoral sand"
"1502:383:391:2","Baltic Sea","Estonia",16.0407755841675,23.175,58.925,3.85448054075241,"Infralittoral mud or Infralittoral sand"
"1502:383:392:1","Baltic Sea","Estonia",16.0407755841675,23.225,58.925,4.92435894012451,"Infralittoral mud or Infralittoral sand"
"1502:383:392:2","Baltic Sea","Estonia",16.0407755841675,23.275,58.925,1.78319189662025,"Infralittoral coarse sediment"
"1502:383:393:1","Baltic Sea","Estonia",16.0407755841675,23.325,58.925,2.53218081951141,"Infralittoral coarse sediment"
"1502:383:393:2","Baltic Sea","Estonia",16.0407755841675,23.375,58.925,3.17590749263763,"Infralittoral sand"
"1502:383:394:1","Baltic Sea","Estonia",16.0407755841675,23.425,58.925,3.05191490838402,"Infralittoral sand"
"1501:487:486:4","Baltic Sea","Sweden",16.0638306499214,17.675,58.875,2.22499296968718,"Circalittoral mud"
"1501:487:487:4","Baltic Sea","Sweden",16.0638306499214,17.775,58.875,7.67647195234895,"Circalittoral mud"
"1501:487:489:4","Baltic Sea","Sweden",16.0638306499214,17.975,58.875,0.46907014340286,"Circalittoral rock and biogenic reef"
"1501:488:380:3","Baltic Sea","Sweden",16.0638306499214,18.025,58.875,45.5135648345947,"Circalittoral rock and biogenic reef"
"1501:488:380:4","Baltic Sea","Sweden",16.0638306499214,18.075,58.875,30.2011472320557,"Circalittoral rock and biogenic reef"
"1501:488:381:4","Baltic Sea","Sweden",16.0638306499214,18.175,58.875,16.1496041566133,"Circalittoral rock and biogenic reef"
"1501:488:382:3","Baltic Sea","Sweden",16.0638306499214,18.225,58.875,10.8686647642226,"Circalittoral rock and biogenic reef"
"1501:488:382:4","Baltic Sea","Sweden",16.0638306499214,18.275,58.875,38.6931861877441,"Circalittoral rock and biogenic reef"
"1501:488:383:3","Baltic Sea","Sweden",16.0638306499214,18.325,58.875,51.7307353210449,"Circalittoral rock and biogenic reef"
"1501:488:383:4","Baltic Sea","Sweden",16.0638306499214,18.375,58.875,44.2685326385498,"Circalittoral rock and biogenic reef"
"1501:488:384:3","Baltic Sea","Sweden",16.0638306499214,18.425,58.875,51.9941222381592,"Circalittoral mud"
"1501:488:384:4","Baltic Sea","Sweden",16.0638306499214,18.475,58.875,97.1493453979492,"Circalittoral mud"
"1501:488:485:3","Baltic Sea","Sweden",16.0638306499214,18.525,58.875,79.4434159851074,"Circalittoral mud"
"1501:488:485:4","Baltic Sea","Sweden",16.0638306499214,18.575,58.875,51.5378861999512,"Circalittoral mud"
"1501:488:486:3","Baltic Sea","Sweden",16.0638306499214,18.625,58.875,58.5110252380371,"Circalittoral mixed sediment"
"1501:488:486:4","Baltic Sea","Sweden",16.0638306499214,18.675,58.875,66.1598678588867,"Circalittoral mixed sediment"
"1501:488:487:3","Baltic Sea","Sweden",16.0638306499214,18.725,58.875,78.9571658325195,"Circalittoral mixed sediment"
"1501:488:487:4","Baltic Sea","Sweden",16.0638306499214,18.775,58.875,77.5831576538086,"Circalittoral mixed sediment"
"1501:488:488:3","Baltic Sea","Sweden",16.0638306499214,18.825,58.875,85.8012771606445,"Offshore circalittoral mud"
"1501:488:488:4","Baltic Sea","Sweden",16.0638306499214,18.875,58.875,87.6661486816406,"Offshore circalittoral mud"
"1501:488:489:3","Baltic Sea","Sweden",16.0638306499214,18.925,58.875,97.3609307861328,"Offshore circalittoral mixed sediment"
"1501:488:489:4","Baltic Sea","Sweden",16.0638306499214,18.975,58.875,108.856022338867,"Offshore circalittoral mixed sediment"
"1501:489:380:3","Baltic Sea","Sweden",16.0638306499214,19.025,58.875,110.458633422852,"Offshore circalittoral mixed sediment"
"1501:489:380:4","Baltic Sea","Sweden",16.0638306499214,19.075,58.875,139.37369720459,"Offshore circalittoral mixed sediment"
"1501:489:381:3","Baltic Sea","Sweden",16.0638306499214,19.125,58.875,114.477164306641,"Offshore circalittoral mixed sediment"
"1501:489:381:4","Baltic Sea","Sweden",16.0638306499214,19.175,58.875,119.211516723633,"Offshore circalittoral mixed sediment"
"1501:489:382:3","Baltic Sea","Sweden",16.0638306499214,19.225,58.875,122.496056213379,"Offshore circalittoral mud"
"1501:489:382:4","Baltic Sea","Sweden",16.0638306499214,19.275,58.875,130.170658874512,"Offshore circalittoral mud"
"1501:489:383:3","Baltic Sea","Sweden",16.0638306499214,19.325,58.875,114.871823120117,"Offshore circalittoral mud"
"1501:489:383:4","Baltic Sea","Sweden",16.0638306499214,19.375,58.875,113.915717468262,"Offshore circalittoral mixed sediment"
"1501:489:384:3","Baltic Sea","Sweden",16.0638306499214,19.425,58.875,111.463860778809,"Offshore circalittoral mixed sediment"
